micro_hab_data_tbl_id,location_table_id,transect_code,fish_data_id,date,count,species,fl_mm,dist_to_bottom,depth,focal_velocity,velocity,surface_turbidity,percent_fine_substrate,percent_sand_substrate,percent_small_gravel_substrate,percent_large_gravel_substrate,percent_cobble_substrate,percent_boulder_substrate,percent_no_cover_inchannel,percent_small_woody_cover_inchannel,percent_large_woody_cover_inchannel,percent_submerged_aquatic_veg_inchannel,percent_undercut_bank,percent_no_cover_overhead,percent_cover_half_meter_overhead,percent_cover_more_than_half_meter_overhead,channel_geomorphic_unit,date_format_raw
9378,274,18.4,,2002-05-30,0,,,,0.18,,1.67,0,0,0,40,60,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9379,274,21.1,,2002-05-30,0,,,,0.07,,0,0,0,10,10,80,0,0,90,0,0,10,0,90,10,0,pool,yyyy-mm-dd
9380,274,21.2,,2002-05-30,0,,,,0.12,,0,0,0,10,20,70,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9381,274,21.3,,2002-05-30,0,,,,0.2,,0,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9382,274,21.4,,2002-05-30,0,,,,0.25,,0,0,0,20,50,30,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9383,274,24.1,,2002-05-30,0,,,,0.15,,0,0,70,0,0,30,0,0,80,0,0,20,0,100,0,0,pool,yyyy-mm-dd
9384,274,24.2,,2002-05-30,0,,,,0.22,,0,0,60,0,30,10,0,0,40,30,0,30,0,100,0,0,pool,yyyy-mm-dd
9385,274,24.3,,2002-05-30,0,,,,0.32,,0,0,80,0,0,20,0,0,10,50,0,40,0,100,0,0,pool,yyyy-mm-dd
9386,274,24.4,,2002-05-30,0,,,,0.4,,0,0,90,0,0,10,0,0,70,10,0,20,0,100,0,0,pool,yyyy-mm-dd
9388,275,0.1,,2002-05-30,0,,,,0.06,,0,0,0,30,70,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9389,275,0.2,,2002-05-30,0,,,,0.12,,0,0,0,30,70,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9390,275,0.3,,2002-05-30,0,,,,0.16,,0,0,0,30,70,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9391,275,0.4,,2002-05-30,0,,,,0.2,,0,0,0,30,70,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9392,275,3.1,,2002-05-30,0,,,,0.05,,0,0,0,20,70,10,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9393,275,3.2,,2002-05-30,0,,,,0.1,,0,0,0,30,70,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9394,275,3.3,,2002-05-30,0,,,,0.16,,0,0,0,50,50,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9395,275,3.4,,2002-05-30,0,,,,0.21,,0,0,0,50,50,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9396,275,6.1,,2002-05-30,0,,,,0.05,,0,0,0,40,40,20,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9397,275,6.2,,2002-05-30,0,,,,0.08,,0,0,0,20,80,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9398,275,6.3,,2002-05-30,0,,,,0.12,,0,0,0,30,70,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9399,275,6.4,,2002-05-30,0,,,,0.16,,0,0,0,30,70,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9400,275,9.1,,2002-05-30,0,,,,0.03,,0,0,0,30,10,60,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9401,275,9.2,,2002-05-30,0,,,,0.07,,0,0,0,30,70,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9402,275,9.3,,2002-05-30,0,,,,0.13,,0,0,0,30,70,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9403,275,9.4,,2002-05-30,0,,,,0.16,,0,0,0,30,70,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9404,275,12.1,,2002-05-30,0,,,,0.05,,0,0,0,20,80,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9405,275,12.2,,2002-05-30,0,,,,0.07,,0,0,0,10,90,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9406,275,12.3,,2002-05-30,0,,,,0.13,,0,0,0,10,90,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9407,275,12.4,,2002-05-30,0,,,,0.16,,0,0,0,20,80,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9408,275,15.1,,2002-05-30,0,,,,0.08,,0,0,0,10,60,30,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9409,275,15.2,,2002-05-30,0,,,,0.12,,0,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9410,275,15.3,,2002-05-30,0,,,,0.14,,0,0,0,20,80,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9411,275,15.4,,2002-05-30,0,,,,0.16,,0,0,0,20,80,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9412,275,18.1,,2002-05-30,0,,,,0.05,,0,0,0,0,80,20,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9413,275,18.2,,2002-05-30,0,,,,0.1,,0,0,0,20,60,20,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9414,275,18.3,,2002-05-30,0,,,,0.14,,0,0,0,30,70,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9415,275,18.4,,2002-05-30,0,,,,0.18,,0,0,0,40,60,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9416,275,21.1,,2002-05-30,0,,,,0.06,,0,0,0,20,60,0,20,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9417,275,21.2,,2002-05-30,0,,,,0.1,,0,0,0,20,80,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9418,275,21.3,,2002-05-30,0,,,,0.14,,0,0,0,30,70,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9419,275,21.4,,2002-05-30,0,,,,0.16,,0,0,0,30,60,100,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9420,275,24.1,,2002-05-30,0,,,,0.06,,0,0,0,20,40,40,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9421,275,24.2,,2002-05-30,0,,,,0.1,,0,0,0,20,20,60,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9422,275,24.3,,2002-05-30,0,,,,0.14,,0,0,0,20,70,10,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9423,275,24.4,,2002-05-30,0,,,,0.15,,0,0,0,50,50,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9424,276,0.1,,2002-05-30,0,,,,0.07,,0,0,0,20,20,60,0,0,80,10,0,10,0,100,0,0,,yyyy-mm-dd
9425,276,0.2,,2002-05-30,0,,,,0.09,,0,0,0,20,20,60,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
9426,276,0.3,,2002-05-30,0,,,,0.2,,0,0,0,10,20,70,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
9427,276,0.4,,2002-05-30,0,,,,0.21,,0,0,0,10,20,70,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
9428,276,3.1,,2002-05-30,0,,,,0.05,,0,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
9429,276,3.2,,2002-05-30,0,,,,0.14,,0,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
9430,276,3.3,,2002-05-30,0,,,,0.2,,0,0,0,10,30,60,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
9431,276,3.4,,2002-05-30,0,,,,0.28,,0,0,0,10,30,60,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
9432,276,6.1,,2002-05-30,0,,,,0.08,,0,0,30,10,30,30,0,0,60,20,0,20,0,100,0,0,,yyyy-mm-dd
9433,276,6.2,,2002-05-30,0,,,,0.1,,0,0,20,10,30,40,0,0,90,10,0,0,0,100,0,0,,yyyy-mm-dd
9434,276,6.3,,2002-05-30,0,,,,0.19,,0,0,20,0,30,40,10,0,90,10,0,0,0,100,0,0,,yyyy-mm-dd
9435,276,6.4,,2002-05-30,0,,,,0.2,,0,0,0,0,40,40,20,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
9436,276,9.1,,2002-05-30,0,,,,0.04,,0,0,0,20,40,40,0,0,70,10,0,20,0,100,0,0,,yyyy-mm-dd
9437,276,9.2,,2002-05-30,0,,,,0.08,,0,0,0,20,40,40,0,0,85,0,0,15,0,100,0,0,,yyyy-mm-dd
9438,276,9.3,,2002-05-30,0,,,,0.12,,0,0,0,10,40,40,10,0,90,0,0,10,0,100,0,0,,yyyy-mm-dd
9439,276,9.4,,2002-05-30,0,,,,0.26,,0,0,10,10,40,40,0,0,90,0,0,10,0,100,0,0,,yyyy-mm-dd
9440,276,12.1,,2002-05-30,0,,,,0.06,,0,0,0,40,40,20,0,0,70,10,0,20,0,100,0,0,,yyyy-mm-dd
9441,276,12.2,,2002-05-30,0,,,,0.1,,0,0,0,20,40,40,0,0,85,0,0,15,0,100,0,0,,yyyy-mm-dd
9442,276,12.3,,2002-05-30,0,,,,0.19,,0,0,0,20,30,40,10,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
9443,276,12.4,,2002-05-30,0,,,,0.25,,0,0,10,10,30,50,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
9444,276,15.1,,2002-05-30,0,,,,0.08,,0,0,0,20,40,40,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
9445,276,15.2,,2002-05-30,0,,,,0.12,,0,0,0,20,40,40,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
9446,276,15.3,,2002-05-30,0,,,,0.16,,0,0,0,30,40,30,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
9447,276,15.4,,2002-05-30,0,,,,0.18,,0,0,0,10,40,50,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
9448,276,18.1,,2002-05-30,0,,,,0.05,,0,0,0,20,40,40,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
9449,276,18.2,,2002-05-30,0,,,,0.16,,0,0,0,30,40,30,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
9450,276,18.3,,2002-05-30,0,,,,0.2,,0,0,0,20,40,30,10,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
9451,276,18.4,,2002-05-30,0,,,,0.3,,0,0,0,30,40,30,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
9452,276,21.1,,2002-05-30,0,,,,0.04,,0,0,0,40,40,20,0,0,80,10,0,10,0,100,0,0,,yyyy-mm-dd
9453,276,21.2,,2002-05-30,0,,,,0.08,,0,0,0,20,60,20,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
9454,276,21.3,,2002-05-30,0,,,,0.15,,0.84,0,0,0,60,40,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
9455,276,21.4,,2002-05-30,0,,,,0.2,,0.72,0,0,0,70,30,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
9456,276,24.1,,2002-05-30,0,,,,0.09,,0,0,0,10,80,10,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
9457,276,24.2,,2002-05-30,0,,,,0.12,,0,0,0,0,80,20,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
9458,276,24.3,,2002-05-30,0,,,,0.1,,0.2,0,0,10,70,20,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
9459,276,24.4,,2002-05-30,0,,,,0.17,,0.23,0,0,10,70,20,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
9460,277,0.1,,2002-05-28,0,,,,0.08,,0,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9461,277,0.2,,2002-05-28,0,,,,0.23,,0.6,0,0,0,25,75,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9462,277,0.3,,2002-05-28,0,,,,0.25,,0.75,0,0,0,25,75,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9463,277,0.4,,2002-05-28,0,,,,0.5,,1.19,10,0,0,0,75,25,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9464,277,3.1,,2002-05-28,0,,,,0.1,,0.2,0,0,25,25,50,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9465,277,3.2,,2002-05-28,0,,,,0.27,,0.23,0,0,0,30,10,60,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9466,277,3.3,,2002-05-28,0,,,,0.32,,0,0,0,0,10,20,70,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9467,277,3.4,,2002-05-28,0,,,,0.46,,0.33,10,0,0,10,30,60,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9468,277,6.1,,2002-05-28,0,,,,0.1,,0,0,0,0,30,20,50,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9469,277,6.2,,2002-05-28,0,,,,0.24,,0,0,0,0,20,30,20,30,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9470,277,6.3,,2002-05-28,0,,,,0.36,,0.97,10,0,0,0,60,40,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9471,277,6.4,,2002-05-28,0,,,,0.5,,0.62,20,0,0,0,60,40,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9472,277,9.1,,2002-05-28,0,,,,0.14,,0.72,10,0,0,20,40,40,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9473,277,9.2,,2002-05-28,0,,,,0.21,,1.42,10,0,0,0,30,70,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9474,277,9.3,,2002-05-28,0,,,,0.23,,1.2,10,0,0,0,80,20,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9475,277,9.4,,2002-05-28,0,,,,0.43,,0.2,10,0,0,0,100,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9476,277,12.1,,2002-05-28,0,,,,0.08,,0,0,0,0,20,60,20,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9477,277,12.2,,2002-05-28,0,,,,0.29,,0.3,0,0,0,30,20,50,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9478,277,12.3,,2002-05-28,0,,,,0.36,,0.71,0,0,0,20,20,60,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9479,277,12.4,,2002-05-28,0,,,,0.46,,0.82,0,0,0,20,20,60,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9480,277,15.1,,2002-05-28,0,,,,311,,0,0,0,0,30,70,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9481,277,15.2,,2002-05-28,0,,,,0.26,,0.45,0,0,0,0,70,30,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9482,277,15.3,,2002-05-28,0,,,,0.37,,0.52,0,0,0,10,70,20,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9483,277,15.4,,2002-05-28,0,,,,0.44,,0.68,0,0,0,0,30,70,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9484,277,18.1,,2002-05-28,0,,,,0.1,,0.2,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9485,277,18.2,,2002-05-28,0,,,,0.25,,0.71,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9486,277,18.3,,2002-05-28,0,,,,0.43,,0.7,0,0,0,0,80,20,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9487,277,18.4,,2002-05-28,0,,,,0.57,,0.81,0,0,0,0,60,40,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9488,277,21.1,,2002-05-28,0,,,,0.12,,0.45,0,0,0,10,30,60,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9489,277,21.2,,2002-05-28,0,,,,0.37,,0.5,0,0,0,0,50,50,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9490,277,21.3,,2002-05-28,0,,,,0.5,,0.76,0,0,0,20,30,50,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9491,277,21.4,,2002-05-28,0,,,,0.6,,0.5,0,0,0,20,30,50,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9492,277,24.1,,2002-05-28,0,,,,0.11,,0,0,0,0,70,0,30,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9493,277,24.2,,2002-05-28,0,,,,0.28,,0.37,0,0,0,0,80,20,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9494,277,24.3,,2002-05-28,0,,,,0.39,,0.4,0,0,0,0,80,20,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9495,277,24.4,,2002-05-28,0,,,,0.57,,0.52,0,0,0,0,70,30,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
9497,278,0.1,,2002-05-28,0,,,,0.04,,0,10,20,0,40,40,0,0,75,0,0,25,0,75,25,0,glide,yyyy-mm-dd
9498,278,0.2,,2002-05-28,0,,,,0.2,,0.79,10,0,0,60,20,20,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9499,278,0.3,,2002-05-28,0,,,,0.18,,0.82,10,0,0,90,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9500,278,0.4,,2002-05-28,0,,,,0.18,,0.51,10,0,0,90,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9501,278,3.1,,2002-05-28,0,,,,0.01,,0,0,50,30,0,10,10,0,70,10,0,20,0,90,10,0,glide,yyyy-mm-dd
9502,278,3.2,,2002-05-28,0,,,,0.1,,0.78,10,0,0,90,10,0,0,70,10,0,20,0,90,10,0,glide,yyyy-mm-dd
9503,278,3.3,,2002-05-28,0,,,,0.1,,1.23,10,0,0,90,10,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
9504,278,3.4,,2002-05-28,0,,,,0.1,,1.53,10,0,0,90,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9505,278,6.1,,2002-05-28,0,,,,0.01,,0,0,40,0,20,40,0,0,30,10,0,60,0,30,70,0,riffle,yyyy-mm-dd
9506,278,6.2,,2002-05-28,0,,,,0.16,,0,0,0,0,50,30,20,0,70,0,0,30,0,100,0,0,riffle,yyyy-mm-dd
9507,278,6.3,,2002-05-28,0,,,,0.26,,1.22,10,0,0,80,20,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
9508,278,6.4,,2002-05-28,0,,,,0.3,,2.45,10,0,0,80,20,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
9509,278,9.1,,2002-05-28,0,,,,0.02,,0,10,0,0,70,20,10,0,90,0,0,10,0,100,0,0,riffle,yyyy-mm-dd
9510,278,9.2,,2002-05-28,0,,,,0.06,,1.78,10,0,0,80,20,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
9511,278,9.3,,2002-05-28,0,,,,0.12,,2.57,20,0,0,90,10,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
9512,278,9.4,,2002-05-28,0,,,,0.28,,3.66,20,0,0,90,10,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
9513,278,12.1,,2002-05-28,0,,,,0.04,,0,10,0,0,50,50,0,0,80,10,0,10,0,90,10,0,glide,yyyy-mm-dd
9514,278,12.2,,2002-05-28,0,,,,0.28,,1.31,20,0,0,40,50,10,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9515,278,12.3,,2002-05-28,0,,,,0.38,,2.44,10,0,0,30,50,20,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9516,278,12.4,,2002-05-28,0,,,,0.36,,2.01,10,0,0,40,40,20,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9517,278,15.1,,2002-05-28,0,,,,0.02,,0,0,0,0,50,50,0,0,90,0,0,10,0,90,10,0,glide,yyyy-mm-dd
9518,278,15.2,,2002-05-28,0,,,,0.1,,1.29,10,0,0,60,20,20,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9519,278,15.3,,2002-05-28,0,,,,0.34,,2.53,20,0,0,40,60,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9520,278,15.4,,2002-05-28,0,,,,0.52,,1.59,20,0,0,60,30,10,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9521,278,18.1,,2002-05-28,0,,,,0.11,,0.9,20,0,0,60,40,0,0,100,0,0,0,0,90,10,0,glide,yyyy-mm-dd
9522,278,18.2,,2002-05-28,0,,,,0.26,,2.28,20,0,0,30,50,20,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9523,278,18.3,,2002-05-28,0,,,,0.36,,2.1,20,0,0,40,60,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9524,278,18.4,,2002-05-28,0,,,,0.46,,1.61,10,0,0,50,50,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9525,278,21.1,,2002-05-28,0,,,,0.06,,0,10,0,0,50,50,0,0,80,10,0,10,0,90,10,0,glide,yyyy-mm-dd
9526,278,21.2,,2002-05-28,0,,,,0.34,,1.3,20,0,0,40,60,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9527,278,21.3,,2002-05-28,0,,,,0.38,,2.42,20,0,0,40,60,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9528,278,21.4,,2002-05-28,0,,,,0.46,,1.52,20,0,0,30,70,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9529,278,24.1,,2002-05-28,0,,,,0.14,,0,10,0,20,20,50,10,0,80,10,0,10,0,90,10,0,glide,yyyy-mm-dd
9530,278,24.2,,2002-05-28,0,,,,0.34,,1.73,20,0,30,30,30,10,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9531,278,24.3,,2002-05-28,0,,,,0.38,,1.69,20,0,15,35,50,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9532,278,24.4,,2002-05-28,0,,,,0.32,,2.31,10,0,10,40,50,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9536,279,0.1,,2002-05-28,0,,,,0.07,,0,0,0,0,70,30,0,0,50,0,0,50,0,100,0,0,pool,yyyy-mm-dd
9537,279,0.2,,2002-05-28,0,,,,316,,0.48,0,0,0,40,60,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
9538,279,0.3,,2002-05-28,0,,,,0.2,,1,0,0,0,60,40,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9539,279,0.4,,2002-05-28,0,,,,0.31,,1.2,0,0,0,40,60,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9540,279,3.1,,2002-05-28,0,,,,0.05,,0,0,0,0,30,70,0,0,70,0,0,30,0,100,0,0,pool,yyyy-mm-dd
9541,279,3.2,,2002-05-28,0,,,,0.16,,0.89,0,0,0,10,90,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
9542,279,3.3,,2002-05-28,0,,,,0.28,,0.94,0,0,0,10,90,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9543,279,3.4,,2002-05-28,0,,,,0.32,,1.38,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9544,279,6.1,,2002-05-28,0,,,,0.02,,0,0,0,0,80,20,0,0,70,0,0,30,0,85,15,0,pool,yyyy-mm-dd
9545,279,6.2,,2002-05-28,0,,,,0.12,,0.59,0,0,0,50,50,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
9546,279,6.3,,2002-05-28,0,,,,0.24,,1,0,0,0,30,70,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9547,279,6.4,,2002-05-28,0,,,,0.4,,1.1,0,0,0,10,90,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9548,279,9.1,,2002-05-28,0,,,,0.02,,0,0,0,0,70,30,0,0,80,0,0,20,0,90,10,0,pool,yyyy-mm-dd
9549,279,9.2,,2002-05-28,0,,,,0.13,,0.35,0,0,0,70,30,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
9550,279,9.3,,2002-05-28,0,,,,0.22,,0.9,0,0,0,20,80,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9551,279,9.4,,2002-05-28,0,,,,0.42,,0.99,0,0,0,10,90,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9552,279,12.1,,2002-05-28,0,,,,0.02,,0,0,0,0,40,60,0,0,70,0,0,30,0,85,15,0,pool,yyyy-mm-dd
9553,279,12.2,,2002-05-28,0,,,,0.13,,0.43,0,0,0,10,90,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
9554,279,12.3,,2002-05-28,0,,,,0.22,,0.7,0,0,0,10,90,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9555,279,12.4,,2002-05-28,0,,,,0.36,,0.94,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
9556,279,15.1,,2002-05-28,0,,,,0.01,,0,0,0,0,70,30,0,0,50,0,0,50,0,50,50,0,pool,yyyy-mm-dd
9557,279,15.2,,2002-05-28,0,,,,0.11,,0.64,0,0,0,50,50,0,0,80,0,0,20,0,100,0,0,glide,yyyy-mm-dd
9558,279,15.3,,2002-05-28,0,,,,0.24,,0.68,0,0,0,40,60,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
9559,279,15.4,,2002-05-28,0,,,,0.38,,0.72,0,0,0,30,70,0,0,60,0,0,40,0,100,0,0,glide,yyyy-mm-dd
9560,279,18.1,,2002-05-28,0,,,,0.02,,0,0,0,0,70,30,0,0,60,0,0,40,0,80,20,0,pool,yyyy-mm-dd
9561,279,18.2,,2002-05-28,0,,,,0.1,,0.4,0,0,0,60,40,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
9562,279,18.3,,2002-05-28,0,,,,0.2,,0.48,0,0,0,50,50,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
9563,279,18.4,,2002-05-28,0,,,,0.36,,0.63,0,0,0,40,60,0,0,70,0,0,30,0,100,0,0,glide,yyyy-mm-dd
9564,279,21.1,,2002-05-28,0,,,,0.04,,0,0,0,0,50,50,0,0,75,0,0,25,0,60,40,0,pool,yyyy-mm-dd
9565,279,21.2,,2002-05-28,0,,,,0.14,,0,0,0,0,75,25,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
9566,279,21.3,,2002-05-28,0,,,,0.25,,0.38,0,0,0,65,35,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
9567,279,21.4,,2002-05-28,0,,,,0.34,,0.49,0,0,0,30,70,0,0,80,0,0,20,0,100,0,0,glide,yyyy-mm-dd
9568,279,24.1,,2002-05-28,0,,,,0.03,,0,0,0,0,70,30,0,0,80,0,0,20,0,80,20,0,pool,yyyy-mm-dd
