micro_hab_data_tbl_id,location_table_id,transect_code,fish_data_id,date,count,species,fl_mm,dist_to_bottom,depth,focal_velocity,velocity,surface_turbidity,percent_fine_substrate,percent_sand_substrate,percent_small_gravel_substrate,percent_large_gravel_substrate,percent_cobble_substrate,percent_boulder_substrate,percent_no_cover_inchannel,percent_small_woody_cover_inchannel,percent_large_woody_cover_inchannel,percent_submerged_aquatic_veg_inchannel,percent_undercut_bank,percent_no_cover_overhead,percent_cover_half_meter_overhead,percent_cover_more_than_half_meter_overhead,channel_geomorphic_unit
8417,246,9.2,NA,2002-08-19,0,NA,NA,NA,0.42,NA,0,70,0,0,0,30,70,0,100,0,0,0,0,80,0,20,glide
8418,246,9.3,NA,2002-08-19,0,NA,NA,NA,0.4,NA,0,50,0,0,0,80,0,20,100,0,0,0,0,100,0,0,glide
8419,246,9.4,NA,2002-08-19,0,NA,NA,NA,0.46,NA,0,50,0,0,0,60,40,0,100,0,0,0,0,100,0,0,glide
8420,246,12.1,NA,2002-08-19,0,NA,NA,NA,0.24,NA,0,20,0,50,50,0,0,0,50,0,0,30,20,70,0,30,glide
8421,246,12.2,NA,2002-08-19,0,NA,NA,NA,0.38,NA,0,40,0,0,0,50,50,0,100,0,0,0,0,100,0,0,glide
8422,246,12.3,NA,2002-08-19,0,NA,NA,NA,0.38,NA,0,50,0,0,0,30,70,0,100,0,0,0,0,100,0,0,glide
8423,246,12.4,NA,2002-08-19,0,NA,NA,NA,0.54,NA,0,60,0,0,0,40,40,20,100,0,0,0,0,100,0,0,glide
8424,246,15.1,NA,2002-08-19,0,NA,NA,NA,0.34,NA,0,10,50,0,0,0,0,50,60,20,0,0,20,70,30,0,glide
8425,246,15.2,NA,2002-08-19,0,NA,NA,NA,0.48,NA,0,20,0,0,0,40,40,20,100,0,0,0,0,60,40,0,glide
8426,246,15.3,NA,2002-08-19,0,NA,NA,NA,0.53,NA,0,50,0,0,0,20,60,20,100,0,0,0,0,100,0,0,glide
8427,246,15.4,636,2002-08-19,1,steelhead trout (wild),320,0.2,0.54,0,0,60,0,0,0,0,50,50,100,0,0,0,0,100,0,0,glide
8428,246,18.1,NA,2002-08-19,0,NA,NA,NA,0.2,NA,0,0,0,0,0,50,50,0,100,0,0,0,0,30,70,0,glide
8429,246,18.2,NA,2002-08-19,0,NA,NA,NA,0.4,NA,0,20,0,0,0,0,30,70,100,0,0,0,0,50,50,0,glide
8430,246,18.3,NA,2002-08-19,0,NA,NA,NA,0.38,NA,0,40,0,0,0,50,50,0,100,0,0,0,0,90,10,0,glide
8431,246,18.4,NA,2002-08-19,0,NA,NA,NA,0.46,NA,0,60,0,0,0,30,50,20,100,0,0,0,0,100,0,0,glide
8432,246,21.1,NA,2002-08-19,0,NA,NA,NA,0.24,NA,0,10,0,0,60,40,0,0,90,10,0,0,0,50,50,0,glide
8433,246,21.2,NA,2002-08-19,0,NA,NA,NA,0.36,NA,0,30,0,10,20,70,0,0,100,0,0,0,0,100,0,0,glide
8434,246,21.3,NA,2002-08-19,0,NA,NA,NA,0.4,NA,0,40,0,0,0,50,50,0,100,0,0,0,0,100,0,0,glide
8435,246,21.4,NA,2002-08-19,0,NA,NA,NA,0.38,NA,0,70,0,0,0,50,50,0,100,0,0,0,0,100,0,0,glide
8436,246,24.1,NA,2002-08-19,0,NA,NA,NA,0.42,NA,0,30,0,0,0,30,50,20,60,20,0,20,0,10,0,90,glide
8437,246,24.2,NA,2002-08-19,0,NA,NA,NA,0.48,NA,0,60,0,0,0,20,60,20,100,0,0,0,0,50,50,0,glide
8438,246,24.3,NA,2002-08-19,0,NA,NA,NA,0.5,NA,0,70,0,0,0,40,60,0,100,0,0,0,0,70,30,0,glide
8439,246,24.4,637,2002-08-19,1,steelhead trout (wild),450,0.2,0.54,0,0,70,0,0,0,40,60,0,100,0,0,0,0,80,20,0,glide
8440,248,0.1,NA,2002-04-23,0,NA,NA,NA,0.06,NA,0.71,0,0,0,0,100,0,0,100,0,0,0,0,90,10,0,glide
8441,248,0.2,NA,2002-04-23,0,NA,NA,NA,0.2,NA,0.7,10,0,0,25,75,0,0,60,0,0,40,0,100,0,0,glide
8442,248,0.3,NA,2002-04-23,0,NA,NA,NA,0.22,NA,1.54,10,0,0,25,75,0,0,100,0,0,0,0,100,0,0,glide
8443,248,0.4,NA,2002-04-23,0,NA,NA,NA,0.26,NA,1.55,20,0,0,0,100,0,0,100,0,0,0,0,100,0,0,glide
8444,248,3.1,NA,2002-04-23,0,NA,NA,NA,0.02,NA,0,0,0,0,40,60,0,0,100,0,0,0,0,100,0,0,glide
8445,248,3.2,NA,2002-04-23,0,NA,NA,NA,0.02,NA,0.53,0,0,0,0,100,0,0,20,40,0,40,0,40,0,60,glide
8446,248,3.3,NA,2002-04-23,0,NA,NA,NA,0.18,NA,1.34,10,0,0,25,60,15,0,100,0,0,0,0,100,0,0,glide
8447,248,3.4,NA,2002-04-23,0,NA,NA,NA,0.28,NA,1.69,10,0,0,0,100,0,0,100,0,0,0,0,100,0,0,glide
8448,248,6.1,NA,2002-04-23,0,NA,NA,NA,0.1,NA,0.3,0,0,0,20,80,0,0,60,0,0,40,0,60,40,0,glide
8449,248,6.2,NA,2002-04-23,0,NA,NA,NA,0.1,NA,0.52,0,0,0,10,90,0,0,100,0,0,0,0,100,0,0,glide
8450,248,6.3,NA,2002-04-23,0,NA,NA,NA,0.08,NA,0.59,10,0,0,0,100,0,0,100,0,0,0,0,100,0,0,glide
8451,248,6.4,NA,2002-04-23,0,NA,NA,NA,0.22,NA,2.41,10,0,15,30,40,15,0,100,0,0,0,0,100,0,0,glide
8452,248,9.1,NA,2002-04-23,0,NA,NA,NA,0.06,NA,0,0,0,0,20,80,0,0,20,10,0,70,0,20,80,0,glide
8453,248,9.2,NA,2002-04-23,0,NA,NA,NA,0.16,NA,0.5,0,0,0,15,70,15,0,85,0,0,15,0,100,0,0,glide
8454,248,9.3,NA,2002-04-23,0,NA,NA,NA,0.32,NA,1.17,10,0,0,0,20,80,0,80,10,0,10,0,100,0,0,glide
8455,248,9.4,NA,2002-04-23,0,NA,NA,NA,0.34,NA,0.71,10,0,0,15,20,65,0,100,0,0,0,0,100,0,0,glide
8456,248,12.1,NA,2002-04-23,0,NA,NA,NA,0.14,NA,0,0,0,100,0,0,0,0,35,15,0,50,0,50,50,0,glide
8457,248,12.2,NA,2002-04-23,0,NA,NA,NA,0.32,NA,0.58,10,0,0,25,75,0,0,50,0,0,50,0,100,0,0,glide
8458,248,12.3,NA,2002-04-23,0,NA,NA,NA,0.3,NA,1,10,0,0,15,70,15,0,100,0,0,0,0,100,0,0,glide
8459,248,12.4,NA,2002-04-23,0,NA,NA,NA,0.34,NA,0,10,0,0,30,40,30,0,100,0,0,0,0,100,0,0,glide
8460,248,15.1,638,2002-04-23,1,steelhead trout (wild),30,0.039999999,0.08,0,0,0,0,0,75,15,10,0,60,10,0,30,0,60,40,0,glide
8461,248,15.2,NA,2002-04-23,0,NA,NA,NA,0.16,NA,1.14,10,0,0,60,40,0,0,75,0,0,25,0,100,0,0,glide
8462,248,15.3,NA,2002-04-23,0,NA,NA,NA,0.12,NA,1.79,10,0,10,25,65,0,0,100,0,0,0,0,100,0,0,glide
8463,248,15.4,NA,2002-04-23,0,NA,NA,NA,0.06,NA,1.51,20,0,0,0,100,0,0,100,0,0,0,0,100,0,0,glide
8464,248,18.1,NA,2002-04-23,0,NA,NA,NA,0.06,NA,0,0,0,0,75,10,15,0,30,10,0,60,0,25,75,0,glide
8465,248,18.2,NA,2002-04-23,0,NA,NA,NA,0.08,NA,0.36,0,0,0,15,85,0,0,70,0,20,0,10,0,90,10,glide
8466,248,18.3,NA,2002-04-23,0,NA,NA,NA,0.12,NA,0.69,0,0,0,0,100,0,0,85,0,0,15,0,100,0,0,glide
8467,248,18.4,NA,2002-04-23,0,NA,NA,NA,0.34,NA,0.71,10,0,50,0,20,20,10,100,0,0,0,0,100,0,0,glide
8468,248,21.1,NA,2002-04-23,0,NA,NA,NA,0.1,NA,0,0,0,100,0,0,0,0,10,15,0,75,0,15,85,0,glide
8469,248,21.2,NA,2002-04-23,0,NA,NA,NA,0.12,NA,0,0,0,70,30,0,0,0,40,20,0,40,0,70,30,0,glide
8470,248,21.3,NA,2002-04-23,0,NA,NA,NA,0.18,NA,0,0,0,0,100,0,0,0,70,15,0,15,0,100,0,0,glide
8471,248,21.4,NA,2002-04-23,0,NA,NA,NA,0.38,NA,0.28,10,0,0,30,70,0,0,100,0,0,0,0,100,0,0,glide
8472,248,24.1,NA,2002-04-23,0,NA,NA,NA,0.06,NA,0,0,0,10,10,70,10,0,10,15,0,75,0,10,90,0,glide
8473,248,24.2,NA,2002-04-23,0,NA,NA,NA,0.12,NA,0,0,0,0,0,70,20,10,0,10,15,0,75,0,10,90,glide
8474,248,24.3,NA,2002-04-23,0,NA,NA,NA,0.24,NA,0.47,0,0,0,15,70,15,0,55,25,0,20,0,100,0,0,glide
8475,248,24.4,NA,2002-04-23,0,NA,NA,NA,0.24,NA,0.44,0,0,0,10,80,10,0,60,20,0,20,0,100,0,0,glide
8476,249,0.1,NA,2002-04-24,0,NA,NA,NA,0.09,NA,0,0,0,25,25,50,0,0,50,0,0,50,0,80,20,0,pool
8477,249,0.2,NA,2002-04-24,0,NA,NA,NA,0.14,NA,0,0,0,0,75,25,0,0,90,0,0,10,0,100,0,0,pool
8478,249,0.3,NA,2002-04-24,0,NA,NA,NA,0.17,NA,0,0,0,0,85,15,0,0,70,10,0,20,0,100,0,0,pool
8479,249,0.4,NA,2002-04-24,0,NA,NA,NA,0.26,NA,0,0,0,0,70,30,0,0,100,0,0,0,0,100,0,0,pool
8480,249,3.1,NA,2002-04-24,0,NA,NA,NA,0.08,NA,0,0,0,0,85,15,0,0,85,0,0,15,0,90,10,0,NA
8481,249,3.2,NA,2002-04-24,0,NA,NA,NA,0.14,NA,0.1,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,NA
8482,249,3.3,NA,2002-04-24,0,NA,NA,NA,0.16,NA,0,0,0,0,40,60,0,0,100,0,0,0,0,100,0,0,NA
8483,249,3.4,NA,2002-04-24,0,NA,NA,NA,0.22,NA,0,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,NA
8484,249,6.1,NA,2002-04-24,0,NA,NA,NA,0.05,NA,0.1,0,0,0,60,40,0,0,90,0,0,10,0,100,0,0,pool
8485,249,6.2,NA,2002-04-24,0,NA,NA,NA,0.05,NA,0.1,0,0,0,40,60,0,0,100,0,0,0,0,100,0,0,NA
8486,249,6.3,NA,2002-04-24,0,NA,NA,NA,0.08,NA,0.53,0,0,0,60,40,0,0,100,0,0,0,0,100,0,0,NA
8487,249,6.4,NA,2002-04-24,0,NA,NA,NA,0.13,NA,0.53,0,0,0,60,40,0,0,100,0,0,0,0,100,0,0,NA
8488,249,9.1,NA,2002-04-24,0,NA,NA,NA,0.08,NA,0,0,0,0,90,10,0,0,70,0,0,30,0,90,10,0,pool
8489,249,9.2,NA,2002-04-24,0,NA,NA,NA,0.12,NA,0,0,0,0,50,50,0,0,90,0,0,10,0,100,0,0,NA
8490,249,9.3,NA,2002-04-24,0,NA,NA,NA,0.16,NA,0,0,0,0,50,40,10,0,90,0,0,10,0,100,0,0,NA
8491,249,9.4,NA,2002-04-24,0,NA,NA,NA,0.23,NA,0,0,0,0,50,20,30,0,100,0,0,0,0,100,0,0,NA
8492,249,12.1,NA,2002-04-24,0,NA,NA,NA,0.06,NA,0,0,0,40,40,20,0,0,70,0,0,30,0,70,30,0,NA
8493,249,12.2,NA,2002-04-24,0,NA,NA,NA,0.11,NA,0,0,0,40,50,10,0,0,80,0,0,20,0,100,0,0,NA
8494,249,12.3,NA,2002-04-24,0,NA,NA,NA,0.15,NA,0,0,0,40,40,20,0,0,100,0,0,0,0,100,0,0,NA
8495,249,12.4,NA,2002-04-24,0,NA,NA,NA,0.2,NA,0.1,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,NA
8496,249,15.1,NA,2002-04-24,0,NA,NA,NA,0.06,NA,0,0,0,0,50,50,0,0,80,0,0,20,0,100,0,0,pool
8497,249,15.2,NA,2002-04-24,0,NA,NA,NA,0.13,NA,0.1,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,NA
8498,249,15.3,NA,2002-04-24,0,NA,NA,NA,0.17,NA,0.15,0,0,0,45,45,10,0,100,0,0,0,0,100,0,0,NA
8499,249,15.4,NA,2002-04-24,0,NA,NA,NA,0.2,NA,0.15,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,NA
8500,249,18.1,NA,2002-04-24,0,NA,NA,NA,0.6,NA,0,0,0,0,40,60,0,0,90,0,0,10,0,100,0,0,pool
8501,249,18.2,NA,2002-04-24,0,NA,NA,NA,0.12,NA,0.1,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,NA
8502,249,18.3,NA,2002-04-24,0,NA,NA,NA,0.19,NA,0.1,0,0,0,40,60,0,0,100,0,0,0,0,100,0,0,NA
8503,249,18.4,NA,2002-04-24,0,NA,NA,NA,0.2,NA,0,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,NA
8504,249,21.1,NA,2002-04-24,0,NA,NA,NA,0.05,NA,0,0,0,0,40,60,0,0,85,0,0,15,0,100,0,0,pool
8505,249,21.2,NA,2002-04-24,0,NA,NA,NA,0.13,NA,0.1,0,0,0,60,40,0,0,100,0,0,0,0,100,0,0,NA
8506,249,21.3,NA,2002-04-24,0,NA,NA,NA,0.14,NA,0.2,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,NA
8507,249,21.4,NA,2002-04-24,0,NA,NA,NA,0.15,NA,0.1,0,0,0,40,60,0,0,100,0,0,0,0,100,0,0,NA
8508,249,24.1,NA,2002-04-24,0,NA,NA,NA,0.04,NA,0,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,NA
8509,249,24.2,NA,2002-04-24,0,NA,NA,NA,0.1,NA,0.1,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,NA
8510,249,24.3,NA,2002-04-24,0,NA,NA,NA,0.15,NA,0.1,0,0,0,40,60,0,0,100,0,0,0,0,100,0,0,NA
8511,249,24.4,NA,2002-04-24,0,NA,NA,NA,0.16,NA,0.1,0,0,0,30,70,0,0,100,0,0,0,0,100,0,0,NA
8512,250,0.1,NA,2002-04-24,0,NA,NA,NA,0.16,NA,0,0,0,0,25,50,25,0,85,0,0,15,0,100,0,0,glide
8513,250,0.2,NA,2002-04-24,0,NA,NA,NA,0.36,NA,0,0,0,0,0,90,10,0,90,0,0,10,0,100,0,0,glide
8514,250,0.3,NA,2002-04-24,0,NA,NA,NA,0.42,NA,0,0,0,0,0,90,10,0,100,0,0,0,0,100,0,0,glide
8515,250,0.4,NA,2002-04-24,0,NA,NA,NA,0.6,NA,0,0,0,0,0,80,20,0,100,0,0,0,0,100,0,0,glide
8516,250,3.1,NA,2002-04-24,0,NA,NA,NA,0.08,NA,0,0,0,0,0,75,25,0,75,0,0,25,0,100,0,0,glide
8517,250,3.2,NA,2002-04-24,0,NA,NA,NA,0.28,NA,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,glide
8518,250,3.3,NA,2002-04-24,0,NA,NA,NA,0.47,NA,0,0,0,0,0,100,0,0,90,10,0,0,0,100,0,0,glide
8519,250,3.4,NA,2002-04-24,0,NA,NA,NA,0.6,NA,0,0,0,0,0,100,0,0,30,0,0,70,0,100,0,0,glide
8520,250,6.1,NA,2002-04-24,0,NA,NA,NA,0.7,NA,0,0,0,0,0,100,0,0,85,0,0,15,0,100,0,0,glide
8521,250,6.2,NA,2002-04-24,0,NA,NA,NA,0.22,NA,0,0,0,0,0,90,10,0,100,0,0,0,0,100,0,0,glide
8522,250,6.3,NA,2002-04-24,0,NA,NA,NA,0.4,NA,0,0,0,0,0,90,10,0,85,0,0,15,0,100,0,0,glide
8523,250,6.4,NA,2002-04-24,0,NA,NA,NA,0.55,NA,0,0,0,0,0,100,0,0,40,0,0,60,0,100,0,0,glide
8524,250,9.1,NA,2002-04-24,0,NA,NA,NA,0.08,NA,0,0,0,0,0,85,15,0,85,0,0,15,0,100,0,0,glide
8525,250,9.2,NA,2002-04-24,0,NA,NA,NA,0.22,NA,0,0,0,0,0,90,10,0,90,0,0,10,0,100,0,0,glide
8526,250,9.3,NA,2002-04-24,0,NA,NA,NA,0.32,NA,0,0,0,0,0,90,10,0,100,0,0,0,0,100,0,0,glide
8527,250,9.4,NA,2002-04-24,0,NA,NA,NA,0.5,NA,0,0,0,0,0,80,20,0,50,0,0,50,0,100,0,0,glide
8528,250,12.1,NA,2002-04-24,0,NA,NA,NA,0.09,NA,0,0,0,0,0,90,10,0,90,0,0,10,0,100,0,0,glide
8529,250,12.2,NA,2002-04-24,0,NA,NA,NA,0.16,NA,0,0,0,0,0,90,10,0,90,0,0,10,0,100,0,0,glide
8530,250,12.3,NA,2002-04-24,0,NA,NA,NA,0.32,NA,0,0,0,0,0,80,20,0,90,0,0,10,0,100,0,0,glide
8531,250,12.4,NA,2002-04-24,0,NA,NA,NA,0.5,NA,0,0,0,0,0,90,10,0,100,0,0,0,0,100,0,0,glide
8532,250,15.1,NA,2002-04-24,0,NA,NA,NA,0.05,NA,0,0,0,0,10,90,0,0,85,0,0,15,0,100,0,0,glide
8533,250,15.2,NA,2002-04-24,0,NA,NA,NA,0.19,NA,0,0,0,0,10,80,10,0,90,0,0,10,0,100,0,0,glide
8534,250,15.3,NA,2002-04-24,0,NA,NA,NA,0.31,NA,0.1,0,0,0,0,90,10,0,90,0,0,10,0,100,0,0,glide
8535,250,15.4,NA,2002-04-24,0,NA,NA,NA,0.45,NA,0,0,0,0,0,100,0,0,60,10,0,30,0,100,0,0,glide
8536,250,18.1,NA,2002-04-24,0,NA,NA,NA,0.02,NA,0,0,0,0,20,80,0,0,80,0,0,20,0,100,0,0,pool
8537,250,18.2,NA,2002-04-24,0,NA,NA,NA,0.05,NA,0,0,0,0,10,80,10,0,75,10,0,15,0,100,0,0,glide
8538,250,18.3,NA,2002-04-24,0,NA,NA,NA,0.18,NA,0,0,0,0,30,60,10,0,90,0,0,10,0,100,0,0,glide
8539,250,18.4,NA,2002-04-24,0,NA,NA,NA,0.3,NA,0,0,0,0,10,90,0,0,100,0,0,0,0,100,0,0,glide
8540,250,21.1,NA,2002-04-24,0,NA,NA,NA,0.05,NA,0,0,0,0,30,60,10,0,90,0,0,10,0,100,0,0,pool
8541,250,21.2,NA,2002-04-24,0,NA,NA,NA,0.08,NA,0,0,0,0,20,80,0,0,100,0,0,0,0,100,0,0,glide
8542,250,21.3,NA,2002-04-24,0,NA,NA,NA,0.14,NA,0,0,0,0,10,90,0,0,90,0,0,10,0,100,0,0,glide
8543,250,21.4,NA,2002-04-24,0,NA,NA,NA,0.27,NA,0,0,0,0,10,90,0,0,90,0,0,10,0,100,0,0,glide
8544,250,24.1,NA,2002-04-24,0,NA,NA,NA,0.1,NA,0,0,0,0,20,70,10,0,100,0,0,0,0,100,0,0,pool
8545,250,24.2,NA,2002-04-24,0,NA,NA,NA,0.14,NA,0,0,0,0,10,80,10,0,100,0,0,0,0,100,0,0,glide
8546,250,24.3,NA,2002-04-24,0,NA,NA,NA,0.2,NA,0,0,0,0,0,100,0,0,90,0,0,10,0,100,0,0,glide
8547,250,24.4,NA,2002-04-24,0,NA,NA,NA,0.26,NA,0,0,0,0,0,100,0,0,90,0,0,10,0,100,0,0,glide
8548,251,0.1,NA,2002-04-24,0,NA,NA,NA,0.05,NA,0,0,0,0,90,10,0,0,0,0,0,100,0,20,80,0,pool
8549,251,0.2,NA,2002-04-24,0,NA,NA,NA,0.18,NA,0,0,0,0,90,10,0,0,90,0,0,10,0,100,0,0,pool
8550,251,0.3,NA,2002-04-24,0,NA,NA,NA,0.2,NA,0,0,0,20,80,0,0,0,100,0,0,0,0,100,0,0,pool
8551,251,0.4,NA,2002-04-24,0,NA,NA,NA,0.26,NA,0,0,0,20,60,20,0,0,80,0,0,20,0,100,0,0,pool
8552,251,3.1,NA,2002-04-24,0,NA,NA,NA,0.05,NA,0,0,0,10,80,10,0,0,0,0,0,100,0,25,75,0,pool
8553,251,3.2,NA,2002-04-24,0,NA,NA,NA,0.11,NA,0,0,0,10,90,0,0,0,80,10,0,10,0,100,0,0,pool
8554,251,3.3,NA,2002-04-24,0,NA,NA,NA,0.2,NA,0,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,pool
8555,251,3.4,NA,2002-04-24,0,NA,NA,NA,0.26,NA,0,0,0,0,100,0,0,0,50,10,0,40,0,100,0,0,pool
8556,251,6.1,NA,2002-04-24,0,NA,NA,NA,0.07,NA,0,0,0,0,100,0,0,0,0,0,0,100,0,15,85,0,pool
8557,251,6.2,NA,2002-04-24,0,NA,NA,NA,0.15,NA,0,0,0,0,100,0,0,0,60,20,0,20,0,15,85,0,pool
8558,251,6.3,NA,2002-04-24,0,NA,NA,NA,0.2,NA,0,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,pool
8559,251,6.4,NA,2002-04-24,0,NA,NA,NA,0.29,NA,0,0,0,0,100,0,0,0,65,0,0,35,0,100,0,0,pool
8560,251,9.1,NA,2002-04-24,0,NA,NA,NA,0.04,NA,0,0,0,0,100,0,0,0,25,0,0,75,0,40,60,0,pool
8561,251,9.2,NA,2002-04-24,0,NA,NA,NA,0.13,NA,0,0,0,0,90,10,0,0,50,0,0,50,0,0,50,50,pool
8562,251,9.3,NA,2002-04-24,0,NA,NA,NA,0.21,NA,0,0,0,0,85,15,0,0,85,0,0,15,0,100,0,0,pool
8563,251,9.4,NA,2002-04-24,0,NA,NA,NA,0.27,NA,0,0,0,40,60,0,0,0,70,0,0,30,0,100,0,0,pool
8564,251,12.1,NA,2002-04-24,0,NA,NA,NA,0.06,NA,0,0,0,0,90,10,0,0,15,0,0,85,0,15,85,0,pool
8565,251,12.2,NA,2002-04-24,0,NA,NA,NA,0.13,NA,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,0,pool
8566,251,12.3,NA,2002-04-24,0,NA,NA,NA,0.19,NA,0,0,0,10,70,20,0,0,70,0,0,30,0,90,10,0,pool
8567,251,12.4,NA,2002-04-24,0,NA,NA,NA,0.29,NA,0,0,0,0,25,65,10,0,70,0,0,30,0,100,0,0,pool
8568,251,15.1,NA,2002-04-24,0,NA,NA,NA,0.05,NA,0,0,0,0,85,15,0,0,25,0,0,75,0,50,50,0,pool
8569,251,15.2,NA,2002-04-24,0,NA,NA,NA,0.13,NA,0,0,0,0,90,10,0,0,75,0,0,25,0,85,15,0,pool
8570,251,15.3,NA,2002-04-24,0,NA,NA,NA,0.2,NA,0,0,0,0,20,80,0,0,75,15,0,10,0,100,0,0,pool
8571,251,15.4,NA,2002-04-24,0,NA,NA,NA,0.28,NA,0,0,0,10,10,70,10,0,50,10,0,40,0,100,0,0,pool
8572,251,18.1,NA,2002-04-24,0,NA,NA,NA,0.04,NA,0,0,0,0,0,90,10,0,70,0,0,30,0,90,10,0,pool
8573,251,18.2,NA,2002-04-24,0,NA,NA,NA,0.12,NA,0,0,0,10,80,10,0,0,25,0,0,75,0,40,60,0,pool
8574,251,18.3,NA,2002-04-24,0,NA,NA,NA,0.14,NA,0,0,0,0,15,85,0,0,70,0,0,30,0,100,0,0,pool
8575,251,18.4,NA,2002-04-24,0,NA,NA,NA,0.23,NA,0,0,0,0,0,100,0,0,85,0,0,15,0,100,0,0,pool
8576,251,21.1,NA,2002-04-24,0,NA,NA,NA,0.06,NA,0,0,0,0,85,15,0,0,60,0,0,40,0,80,20,0,pool
8577,251,21.2,NA,2002-04-24,0,NA,NA,NA,0.1,NA,0,0,0,0,0,100,0,0,15,0,0,85,0,20,80,0,pool
8578,251,21.3,NA,2002-04-24,0,NA,NA,NA,0.18,NA,0,0,0,0,20,80,0,0,80,0,0,20,0,100,0,0,pool
8579,251,21.4,NA,2002-04-24,0,NA,NA,NA,0.26,NA,0,0,0,0,15,85,0,0,85,0,0,15,0,100,0,0,pool
8580,251,24.1,NA,2002-04-24,0,NA,NA,NA,0.08,NA,0,0,0,0,0,100,0,0,70,0,0,30,0,75,25,0,pool
8581,251,24.2,NA,2002-04-24,0,NA,NA,NA,0.1,NA,0,0,0,0,0,100,0,0,30,0,0,70,0,50,50,0,pool
8582,251,24.3,NA,2002-04-24,0,NA,NA,NA,0.18,NA,0,0,0,0,10,90,0,0,85,0,0,15,0,100,0,0,pool
8583,251,24.4,NA,2002-04-24,0,NA,NA,NA,0.25,NA,0,0,0,10,10,65,15,0,100,0,0,0,0,100,0,0,pool
8585,252,0.1,NA,2002-04-24,0,NA,NA,NA,0.04,NA,0,0,0,0,10,90,0,0,60,10,0,30,0,70,30,0,pool
8586,252,0.2,NA,2002-04-24,0,NA,NA,NA,0.12,NA,0,0,0,0,40,60,0,0,100,0,0,0,0,100,0,0,pool
8587,252,0.3,NA,2002-04-24,0,NA,NA,NA,0.2,NA,0,0,0,20,80,0,0,0,100,0,0,0,0,100,0,0,pool
8588,252,0.4,NA,2002-04-24,0,NA,NA,NA,0.26,NA,0,0,0,20,60,20,0,0,80,0,0,20,0,100,0,0,pool
8589,252,3.1,NA,2002-04-24,0,NA,NA,NA,0.05,NA,0,0,0,10,80,10,0,0,0,0,0,100,0,25,75,0,pool
8590,252,3.2,NA,2002-04-24,0,NA,NA,NA,0.11,NA,0,0,0,10,90,0,0,0,80,10,0,10,0,100,0,0,pool
8591,252,3.3,NA,2002-04-24,0,NA,NA,NA,0.2,NA,0,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,pool
8592,252,3.4,NA,2002-04-24,0,NA,NA,NA,0.26,NA,0,0,0,0,100,0,0,0,50,10,0,40,0,100,0,0,pool
8593,252,6.1,NA,2002-04-24,0,NA,NA,NA,0.07,NA,0,0,0,0,100,0,0,0,0,0,0,100,0,15,85,0,pool
8594,252,6.2,NA,2002-04-24,0,NA,NA,NA,0.15,NA,0,0,0,0,100,0,0,0,60,20,0,20,0,100,0,0,pool
8595,252,6.3,NA,2002-04-24,0,NA,NA,NA,0.2,NA,0,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,pool
8596,252,6.4,NA,2002-04-24,0,NA,NA,NA,0.29,NA,0,0,0,0,100,0,0,0,65,0,0,35,0,100,0,0,pool
8597,252,9.1,NA,2002-04-24,0,NA,NA,NA,0.04,NA,0,0,0,0,100,0,0,0,25,0,0,75,0,40,60,0,pool
8598,252,9.2,NA,2002-04-24,0,NA,NA,NA,0.13,NA,0,0,0,0,90,10,0,0,50,0,0,50,0,50,50,0,pool
8599,252,9.3,NA,2002-04-24,0,NA,NA,NA,0.21,NA,0,0,0,0,85,15,0,0,85,0,0,15,0,100,0,0,pool
8600,252,9.4,NA,2002-04-24,0,NA,NA,NA,0.27,NA,0,0,0,40,60,0,0,0,70,0,0,30,0,100,0,0,pool
8601,252,12.1,NA,2002-04-24,0,NA,NA,NA,0.06,NA,0,0,0,0,90,10,0,0,15,0,0,85,0,15,85,0,pool
8602,252,12.2,NA,2002-04-24,0,NA,NA,NA,0.13,NA,0,0,0,0,100,0,0,0,0,0,0,100,0,0,100,0,pool
8603,252,12.3,NA,2002-04-24,0,NA,NA,NA,0.19,NA,0,0,0,10,70,20,0,0,70,0,0,30,0,90,10,0,pool
8604,252,12.4,NA,2002-04-24,0,NA,NA,NA,0.29,NA,0,0,0,0,25,65,10,0,70,0,0,30,0,100,0,0,pool
8605,252,15.1,NA,2002-04-24,0,NA,NA,NA,0.05,NA,0,0,0,0,85,15,0,0,25,0,0,75,0,50,50,0,pool
8606,252,15.2,NA,2002-04-24,0,NA,NA,NA,0.13,NA,0,0,0,0,90,10,0,0,75,0,0,25,0,85,15,0,pool
